DateKey,OrderNumber,ProductKey,CustomerKey,LocationKey,SalespersonKey,Quantity,UnitPrice,DiscountPct,Revenue,COGS,GrossProfit
20240530,102465,59,293,6,17,1,144.63,0.03,144.63,103.42,41.21
20240530,102466,8,108,5,14,2,564.59,0.05,1129.19,619.36,509.83
20240530,102466,89,108,5,14,2,293.53,0.0,587.06,291.56,295.5
20240530,102466,81,108,5,14,1,343.76,0.05,343.76,222.31,121.45
20240530,102466,51,108,5,14,1,170.84,0.1,170.84,91.21,79.63
20240530,102467,72,227,6,16,1,693.03,0.0,693.03,366.52,326.51
20240530,102467,48,227,6,16,2,538.43,0.15,1076.86,772.48,304.38
20240530,102467,40,227,6,16,8,451.1,0.15,3608.76,2774.96,833.8
20240530,102468,46,4,3,7,6,206.97,0.0,1241.82,733.98,507.84
20240530,102468,2,4,3,7,1,704.06,0.0,704.06,428.56,275.5
20240530,102469,87,60,4,12,1,759.6,0.03,759.6,462.4,297.2
20240530,102469,29,60,4,12,6,85.29,0.08,511.76,384.24,127.52
20240530,102469,18,60,4,12,1,562.1,0.08,562.1,409.41,152.69
20240531,102470,17,159,2,5,1,122.73,0.0,122.73,60.3,62.43
20240531,102471,16,72,6,16,1,339.87,0.08,339.87,265.74,74.13
20240531,102471,95,72,6,16,3,258.21,0.05,774.63,530.1,244.53
20240531,102471,4,72,6,16,8,565.39,0.0,4523.12,2935.92,1587.2
20240531,102472,98,147,1,1,1,501.48,0.0,501.48,320.98,180.5
20240531,102472,94,147,1,1,8,573.9,0.03,4591.2,2852.88,1738.32
20240531,102473,38,142,4,12,1,248.34,0.0,248.34,173.17,75.17
20240531,102474,35,289,2,6,1,372.87,0.15,372.87,265.05,107.82
20240531,102474,41,289,2,6,8,248.07,0.05,1984.59,1239.84,744.75
20240531,102474,28,289,2,6,2,797.66,0.05,1595.32,1141.24,454.08
20240531,102475,15,178,1,3,4,698.19,0.03,2792.75,1678.04,1114.71
20240531,102475,78,178,1,3,2,493.57,0.08,987.14,729.94,257.2
20240531,102476,70,42,6,16,2,760.27,0.15,1520.53,916.3,604.23
20240531,102477,60,221,4,12,4,543.28,0.1,2173.1,1401.92,771.18
20240531,102478,83,149,3,8,3,842.09,0.0,2526.27,1227.63,1298.64
20240531,102479,54,260,1,1,3,153.74,0.15,461.22,299.07,162.15
20240531,102480,97,229,5,15,3,607.07,0.0,1821.21,1164.15,657.06
20240531,102480,66,229,5,15,1,774.26,0.08,774.26,581.56,192.7
20240531,102480,73,229,5,15,2,499.92,0.0,999.84,540.18,459.66
20240531,102481,39,74,2,6,3,431.7,0.15,1295.09,833.19,461.9
20240531,102482,51,104,3,9,4,184.13,0.03,736.5,364.84,371.66
20240531,102483,40,249,3,9,5,504.16,0.05,2520.83,1734.35,786.48
20240531,102483,20,249,3,9,1,923.68,0.0,923.68,634.19,289.49
20240601,102484,98,55,5,15,6,501.48,0.0,3008.88,1925.88,1083.0
20240601,102484,78,55,5,15,1,536.49,0.0,536.49,364.97,171.52
20240601,102485,23,200,3,7,3,907.97,0.0,2723.91,1880.07,843.84
20240601,102485,54,200,3,7,10,180.87,0.0,1808.7,996.9,811.8
20240601,102486,68,192,6,18,2,596.63,0.0,1193.26,855.48,337.78
20240601,102486,33,192,6,18,6,885.31,0.0,5311.86,3512.52,1799.34
20240601,102487,63,291,1,3,3,456.07,0.0,1368.21,961.8,406.41
20240601,102487,55,291,1,3,4,720.66,0.0,2882.64,1423.2,1459.44
20240601,102488,40,107,5,13,2,504.16,0.05,1008.33,693.74,314.59
20240601,102488,24,107,5,13,2,476.89,0.05,953.78,507.56,446.22
20240601,102489,87,157,5,15,2,743.94,0.05,1487.87,924.8,563.07
20240601,102490,28,270,5,13,2,839.64,0.0,1679.28,1141.24,538.04
20240602,102491,88,76,3,8,8,242.86,0.0,1942.88,1240.32,702.56
20240602,102492,89,238,1,3,2,278.85,0.05,557.71,291.56,266.15
20240602,102493,11,267,1,1,10,787.84,0.0,7878.4,5303.8,2574.6
20240602,102494,52,73,3,9,4,883.13,0.0,3532.52,2361.24,1171.28
20240602,102495,30,261,6,17,3,684.86,0.03,2054.58,1431.51,623.07
20240602,102495,58,261,6,17,3,581.48,0.0,1744.44,1120.02,624.42
20240602,102496,12,9,3,9,2,97.22,0.03,194.45,140.16,54.29
20240602,102496,16,9,3,9,2,358.34,0.03,716.67,531.48,185.19
20240602,102497,43,285,1,2,1,414.1,0.0,414.1,284.62,129.48
20240602,102497,65,285,1,2,1,513.37,0.03,513.37,318.3,195.07
20240602,102498,94,21,4,10,3,591.65,0.0,1774.95,1069.83,705.12
20240602,102499,19,96,1,1,1,331.62,0.15,331.62,243.06,88.56
20240602,102500,20,296,3,9,3,923.68,0.0,2771.04,1902.57,868.47
20240602,102500,18,296,3,9,10,580.43,0.05,5804.31,4094.1,1710.21
20240602,102501,28,105,3,8,2,839.64,0.0,1679.28,1141.24,538.04
20240602,102502,73,262,6,17,2,459.93,0.08,919.85,540.18,379.67
20240602,102502,54,262,6,17,8,153.74,0.15,1229.92,797.52,432.4
20240602,102503,30,203,5,15,2,706.04,0.0,1412.08,954.34,457.74
20240602,102504,98,238,2,5,10,486.44,0.03,4864.36,3209.8,1654.56
20240602,102504,44,238,2,5,3,85.64,0.1,256.93,186.93,70.0
20240602,102504,19,238,2,5,5,370.63,0.05,1853.16,1215.3,637.86
20240602,102504,7,238,2,5,2,339.17,0.1,678.35,399.68,278.67
20240602,102505,16,240,3,9,5,358.34,0.03,1791.69,1328.7,462.99
20240603,102506,40,86,1,1,3,477.63,0.1,1432.89,1040.61,392.28
20240603,102507,5,48,5,13,1,706.32,0.05,706.32,532.68,173.64
20240603,102508,45,50,6,18,8,203.63,0.05,1629.06,1043.76,585.3
20240603,102509,41,203,1,3,2,248.07,0.05,496.15,309.96,186.19
20240603,102509,49,203,1,3,1,794.69,0.1,794.69,603.69,191.0
20240603,102510,45,182,1,2,5,214.35,0.0,1071.75,652.35,419.4
20240603,102511,88,271,6,16,8,235.57,0.03,1884.59,1240.32,644.27
20240603,102512,26,193,2,6,1,380.26,0.0,380.26,197.27,182.99
20240603,102513,93,181,3,9,3,582.88,0.0,1748.64,984.42,764.22
20240603,102514,99,182,4,10,10,620.5,0.08,6205.03,4134.8,2070.23
20240603,102514,58,182,4,10,1,564.04,0.03,564.04,373.34,190.7
20240603,102515,97,209,1,3,2,546.36,0.1,1092.73,776.1,316.63
20240603,102515,39,209,1,3,1,467.25,0.08,467.25,277.73,189.52
20240603,102516,61,157,5,13,5,890.58,0.0,4452.9,2355.7,2097.2
20240603,102517,56,54,5,15,1,457.78,0.08,457.78,340.68,117.1
20240603,102517,90,54,5,15,1,623.75,0.0,623.75,359.23,264.52
20240603,102517,46,54,5,15,1,206.97,0.0,206.97,122.33,84.64
20240603,102518,71,69,4,12,2,694.13,0.03,1388.26,740.36,647.9
20240603,102519,63,183,4,11,3,410.46,0.1,1231.39,961.8,269.59
20240603,102519,19,183,4,11,2,378.44,0.03,756.87,486.12,270.75
20240603,102520,39,195,3,8,3,457.09,0.1,1371.28,833.19,538.09
20240603,102520,2,195,3,8,1,647.74,0.08,647.74,428.56,219.18
20240603,102521,78,257,2,6,10,482.84,0.1,4828.41,3649.7,1178.71
20240603,102521,75,257,2,6,3,309.19,0.1,927.56,527.04,400.52
20240603,102522,58,1,3,8,1,581.48,0.0,581.48,373.34,208.14
20240603,102523,84,19,5,15,3,691.81,0.08,2075.44,1305.75,769.69
20240603,102523,72,19,5,15,4,693.03,0.0,2772.12,1466.08,1306.04
20240603,102523,53,19,5,15,1,673.9,0.0,673.9,441.62,232.28
20240603,102524,66,107,1,2,1,841.59,0.0,841.59,581.56,260.03
20240603,102524,15,107,1,2,5,683.79,0.05,3418.96,2097.55,1321.4
20240603,102525,83,249,4,11,5,842.09,0.0,4210.45,2046.05,2164.4
20240603,102525,59,249,4,11,5,149.1,0.0,745.5,517.1,228.4
20240603,102526,81,238,6,17,3,361.85,0.0,1085.55,666.93,418.62
20240603,102526,63,238,6,17,6,419.58,0.08,2517.51,1923.6,593.91
20240604,102527,94,229,1,3,1,562.07,0.05,562.07,356.61,205.46
20240604,102527,78,229,1,3,6,493.57,0.08,2961.42,2189.82,771.6
20240604,102528,100,225,5,14,4,580.58,0.1,2322.32,1473.36,848.96
20240604,102529,42,157,3,9,3,119.55,0.05,358.64,240.9,117.74
20240604,102530,70,212,4,12,6,760.27,0.15,4561.59,2748.9,1812.69
20240604,102530,46,212,4,12,2,196.62,0.05,393.24,244.66,148.58
20240604,102531,12,252,4,11,6,95.22,0.05,571.31,420.48,150.83
20240604,102531,91,252,4,11,4,760.5,0.15,3042.01,1816.92,1225.09
20240604,102532,71,232,1,1,3,715.6,0.0,2146.8,1110.54,1036.26
20240604,102533,11,18,1,2,4,748.45,0.05,2993.79,2121.52,872.27
20240604,102534,49,228,2,6,2,882.99,0.0,1765.98,1207.38,558.6
20240604,102535,89,213,4,12,10,293.53,0.0,2935.3,1457.8,1477.5
20240604,102535,20,213,4,12,1,923.68,0.0,923.68,634.19,289.49
20240604,102536,87,99,5,15,1,759.6,0.03,759.6,462.4,297.2
20240604,102537,45,116,2,4,1,207.92,0.03,207.92,130.47,77.45
20240604,102538,93,287,5,13,2,582.88,0.0,1165.76,656.28,509.48
20240604,102538,68,287,5,13,3,507.14,0.15,1521.41,1283.22,238.19
20240604,102539,7,296,4,12,3,358.02,0.05,1074.05,599.52,474.53
20240604,102540,39,24,5,13,3,507.88,0.0,1523.64,833.19,690.45
20240604,102540,70,24,5,13,6,849.71,0.05,5098.25,2748.9,2349.35
20240604,102541,96,290,3,7,2,371.44,0.0,742.88,369.06,373.82
20240604,102541,6,290,3,7,1,374.33,0.03,374.33,227.23,147.1
20240604,102541,78,290,3,7,1,520.4,0.03,520.4,364.97,155.43
20240604,102542,40,31,3,7,8,488.24,0.08,3905.95,2774.96,1130.99
20240604,102543,76,43,3,8,4,678.79,0.05,2715.18,1750.28,964.9
20240604,102543,58,43,3,8,5,534.96,0.08,2674.81,1866.7,808.11
20240604,102544,30,226,3,7,1,649.56,0.08,649.56,477.17,172.39
20240604,102544,11,226,3,7,8,787.84,0.0,6302.72,4243.04,2059.68
20240604,102545,13,185,3,9,1,233.49,0.0,233.49,140.05,93.44
20240604,102545,57,185,3,9,8,914.31,0.0,7314.48,3651.6,3662.88
20240604,102546,93,252,2,5,5,582.88,0.0,2914.4,1640.7,1273.7
20240604,102546,41,252,2,5,5,248.07,0.05,1240.37,774.9,465.47
20240604,102546,61,252,2,5,4,756.99,0.15,3027.97,1884.56,1143.41
20240604,102547,67,280,5,15,3,174.37,0.05,523.12,374.49,148.63
20240604,102548,51,117,2,6,5,189.82,0.0,949.1,456.05,493.05
20240604,102548,20,117,2,6,1,831.31,0.1,831.31,634.19,197.12
20240604,102549,21,238,3,7,2,660.36,0.0,1320.72,804.14,516.58
20240604,102549,80,238,3,7,2,772.22,0.1,1544.44,910.22,634.22
20240604,102549,22,238,3,7,3,134.43,0.05,403.3,248.07,155.23
20240604,102549,75,238,3,7,1,333.23,0.03,333.23,175.68,157.55
20240605,102550,43,124,1,2,4,393.4,0.05,1573.58,1138.48,435.1
20240605,102551,62,63,1,3,10,257.2,0.0,2572.0,1478.9,1093.1
20240605,102551,88,63,1,3,10,223.43,0.08,2234.31,1550.4,683.91
20240605,102552,65,248,3,7,1,513.37,0.03,513.37,318.3,195.07
20240605,102553,57,88,2,4,2,914.31,0.0,1828.62,912.9,915.72
20240605,102553,96,88,2,4,3,371.44,0.0,1114.32,553.59,560.73
20240605,102554,88,293,1,3,1,242.86,0.0,242.86,155.04,87.82
20240605,102555,45,244,1,3,1,182.2,0.15,182.2,130.47,51.73
20240605,102556,15,281,3,7,2,662.2,0.08,1324.4,839.02,485.38
20240605,102557,71,299,4,10,4,694.13,0.03,2776.53,1480.72,1295.81
20240605,102557,72,299,4,10,2,672.24,0.03,1344.48,733.04,611.44
20240605,102557,81,299,4,10,1,361.85,0.0,361.85,222.31,139.54
20240605,102558,52,209,5,14,6,812.48,0.08,4874.88,3541.86,1333.02
20240605,102558,97,209,5,14,5,588.86,0.03,2944.29,1940.25,1004.04
20240605,102559,65,130,4,10,4,502.79,0.05,2011.15,1273.2,737.95
20240605,102560,61,36,1,2,4,890.58,0.0,3562.32,1884.56,1677.76
20240605,102560,18,36,1,2,8,562.1,0.08,4496.81,3275.28,1221.53
20240605,102561,39,85,1,3,6,507.88,0.0,3047.28,1666.38,1380.9
20240605,102561,32,85,1,3,2,239.02,0.15,478.04,387.72,90.32
20240605,102562,61,233,3,8,4,801.52,0.1,3206.09,1884.56,1321.53
20240605,102562,23,233,3,8,2,862.57,0.05,1725.14,1253.38,471.76
20240605,102563,15,204,4,11,4,683.79,0.05,2735.16,1678.04,1057.12
20240605,102564,8,183,5,13,1,594.31,0.0,594.31,309.68,284.63
20240605,102564,36,183,5,13,3,244.47,0.0,733.41,411.54,321.87
20240605,102565,28,279,1,1,5,772.47,0.08,3862.34,2853.1,1009.24
20240605,102565,97,279,1,1,1,576.72,0.05,576.72,388.05,188.67
20240605,102566,26,165,2,6,4,349.84,0.08,1399.36,789.08,610.28
20240605,102567,20,99,5,14,3,831.31,0.1,2493.94,1902.57,591.37
20240605,102567,70,99,5,14,1,804.99,0.1,804.99,458.15,346.84
20240605,102567,57,99,5,14,8,914.31,0.0,7314.48,3651.6,3662.88
20240605,102568,93,153,5,14,6,565.39,0.03,3392.36,1968.84,1423.52
20240605,102569,23,61,1,2,10,771.77,0.15,7717.74,6266.9,1450.84
20240605,102570,43,247,3,8,5,393.4,0.05,1966.98,1423.1,543.88
20240605,102571,66,290,2,4,1,841.59,0.0,841.59,581.56,260.03
20240606,102572,83,214,3,9,2,816.83,0.03,1633.65,818.42,815.23
20240606,102573,39,256,4,10,10,482.49,0.05,4824.86,2777.3,2047.56
20240606,102573,11,256,4,10,8,724.81,0.08,5798.5,4243.04,1555.46
20240606,102574,41,5,1,2,3,261.13,0.0,783.39,464.94,318.45
20240606,102575,10,79,1,1,4,563.55,0.15,2254.2,1809.4,444.8
20240606,102575,84,79,1,1,2,751.97,0.0,1503.94,870.5,633.44
20240606,102575,74,79,1,1,3,567.82,0.08,1703.47,1257.3,446.17
20240606,102576,50,215,2,4,8,467.47,0.03,3739.78,2048.4,1691.38
20240606,102576,72,215,2,4,5,693.03,0.0,3465.15,1832.6,1632.55
20240606,102576,33,215,2,4,4,796.78,0.1,3187.12,2341.68,845.44
20240606,102577,93,47,5,13,1,524.59,0.1,524.59,328.14,196.45
20240606,102578,79,145,3,8,1,431.11,0.0,431.11,211.26,219.85
20240606,102579,96,74,1,3,1,352.87,0.05,352.87,184.53,168.34
20240606,102580,54,104,1,2,1,175.44,0.03,175.44,99.69,75.75
20240606,102580,12,104,1,2,5,100.23,0.0,501.15,350.4,150.75
20240606,102581,51,274,4,12,1,180.33,0.05,180.33,91.21,89.12
20240606,102582,17,13,3,8,1,122.73,0.0,122.73,60.3,62.43
20240606,102583,24,97,5,15,1,501.99,0.0,501.99,253.78,248.21
20240606,102583,48,97,5,15,3,601.78,0.05,1805.33,1158.72,646.61
20240606,102583,4,97,5,15,1,537.12,0.05,537.12,366.99,170.13
20240606,102584,81,35,1,2,4,361.85,0.0,1447.4,889.24,558.16
20240606,102584,71,35,1,2,1,679.82,0.05,679.82,370.18,309.64
20240606,102585,82,171,5,15,3,882.45,0.0,2647.35,1421.13,1226.22
20240606,102586,86,267,5,15,5,708.62,0.15,3543.1,2859.75,683.35
20240606,102587,30,272,3,9,2,706.04,0.0,1412.08,954.34,457.74
20240606,102587,66,272,3,9,4,799.51,0.05,3198.04,2326.24,871.8
20240606,102588,68,3,5,15,3,578.73,0.03,1736.19,1283.22,452.97
20240606,102588,100,3,5,15,10,593.48,0.08,5934.83,3683.4,2251.43
20240606,102589,44,50,1,3,2,90.4,0.05,180.8,124.62,56.18
20240606,102590,14,63,6,17,1,170.01,0.0,170.01,87.3,82.71
20240606,102590,80,63,6,17,6,729.32,0.15,4375.9,2730.66,1645.24
20240606,102591,1,83,1,3,2,366.67,0.0,733.34,412.54,320.8
20240606,102592,59,203,3,9,3,134.19,0.1,402.57,310.26,92.31
20240606,102593,47,76,4,10,2,775.3,0.0,1550.6,1062.84,487.76
20240606,102593,95,76,4,10,8,250.06,0.08,2000.45,1413.6,586.85
20240606,102593,57,76,4,10,2,777.16,0.15,1554.33,912.9,641.43
20240606,102594,38,85,2,4,4,223.51,0.1,894.02,692.68,201.34
20240606,102595,83,195,5,13,5,842.09,0.0,4210.45,2046.05,2164.4
20240606,102595,63,195,5,13,10,456.07,0.0,4560.7,3206.0,1354.7
20240606,102596,12,118,1,1,4,85.2,0.15,340.78,280.32,60.46
20240606,102597,60,132,4,11,1,543.28,0.1,543.28,350.48,192.8
20240606,102598,39,195,5,14,1,482.49,0.05,482.49,277.73,204.76
20240606,102599,44,282,3,9,2,92.31,0.03,184.61,124.62,59.99
20240606,102599,97,282,3,9,5,607.07,0.0,3035.35,1940.25,1095.1
20240607,102600,69,193,2,4,3,647.76,0.0,1943.28,1191.42,751.86
20240607,102600,72,193,2,4,5,589.08,0.15,2945.38,1832.6,1112.78
20240607,102600,8,193,2,4,1,594.31,0.0,594.31,309.68,284.63
20240607,102601,79,272,5,15,1,431.11,0.0,431.11,211.26,219.85
20240607,102601,6,272,5,15,3,385.91,0.0,1157.73,681.69,476.04
20240607,102602,74,142,3,9,2,555.48,0.1,1110.96,838.2,272.76
20240607,102602,99,142,3,9,10,640.74,0.05,6407.37,4134.8,2272.57
20240607,102603,20,106,6,18,3,785.13,0.15,2355.38,1902.57,452.81
20240607,102604,60,119,1,3,8,603.64,0.0,4829.12,2803.84,2025.28
20240607,102604,35,119,1,3,2,416.74,0.05,833.47,530.1,303.37
20240607,102605,36,127,6,16,2,244.47,0.0,488.94,274.36,214.58
20240607,102605,7,127,6,16,1,376.86,0.0,376.86,199.84,177.02
20240607,102605,64,127,6,16,2,420.48,0.08,840.95,657.8,183.15
20240607,102605,93,127,6,16,1,553.74,0.05,553.74,328.14,225.6
20240607,102606,55,233,3,7,4,684.63,0.05,2738.51,1423.2,1315.31
20240607,102606,43,233,3,7,6,380.97,0.08,2285.83,1707.72,578.11
20240607,102607,8,46,1,2,2,594.31,0.0,1188.62,619.36,569.26
20240607,102608,83,299,3,7,1,799.99,0.05,799.99,409.21,390.78
20240607,102608,47,299,3,7,5,775.3,0.0,3876.5,2657.1,1219.4
20240607,102608,21,299,3,7,6,660.36,0.0,3962.16,2412.42,1549.74
20240607,102609,92,77,3,8,2,511.51,0.1,1023.01,813.92,209.09
20240607,102610,13,60,3,8,3,233.49,0.0,700.47,420.15,280.32
20240607,102610,66,60,3,8,4,715.35,0.15,2861.41,2326.24,535.17
20240607,102610,85,60,3,8,8,268.65,0.05,2149.2,1513.44,635.76
20240607,102611,6,265,2,5,3,347.32,0.1,1041.96,681.69,360.27
20240607,102612,62,63,5,13,5,231.48,0.1,1157.4,739.45,417.95
20240607,102613,81,14,5,15,1,343.76,0.05,343.76,222.31,121.45
20240607,102613,34,14,5,15,3,688.78,0.0,2066.34,1189.71,876.63
20240607,102613,6,14,5,15,1,366.61,0.05,366.61,227.23,139.38
20240607,102613,100,14,5,15,1,612.84,0.05,612.84,368.34,244.5
20240607,102614,85,294,4,10,1,282.79,0.0,282.79,189.18,93.61
20240607,102614,1,294,4,10,1,355.67,0.03,355.67,206.27,149.4
20240607,102614,30,294,4,10,1,706.04,0.0,706.04,477.17,228.87
20240607,102615,26,266,5,14,1,368.85,0.03,368.85,197.27,171.58
20240607,102616,63,178,1,3,2,433.27,0.05,866.53,641.2,225.33
20240607,102616,73,178,1,3,1,449.93,0.1,449.93,270.09,179.84
20240607,102616,84,178,1,3,6,751.97,0.0,4511.82,2611.5,1900.32
20240607,102616,46,178,1,3,3,206.97,0.0,620.91,366.99,253.92
20240607,102617,9,43,1,1,2,169.83,0.1,339.66,215.52,124.14
20240607,102617,72,43,1,1,4,693.03,0.0,2772.12,1466.08,1306.04
20240607,102618,93,279,2,6,3,495.45,0.15,1486.34,984.42,501.92
20240607,102619,65,190,6,17,10,529.25,0.0,5292.5,3183.0,2109.5
20240607,102619,6,190,6,17,3,385.91,0.0,1157.73,681.69,476.04
20240607,102620,100,125,4,11,1,645.09,0.0,645.09,368.34,276.75
20240607,102620,64,125,4,11,3,443.33,0.03,1329.99,986.7,343.29
20240607,102620,61,125,4,11,4,846.05,0.05,3384.2,1884.56,1499.64
20240607,102620,57,125,4,11,10,914.31,0.0,9143.1,4564.5,4578.6
20240607,102621,16,13,4,11,6,358.34,0.03,2150.02,1594.44,555.58
20240608,102622,18,90,1,3,1,592.65,0.03,592.65,409.41,183.24
20240608,102623,97,175,5,14,1,588.86,0.03,588.86,388.05,200.81
20240608,102623,15,175,5,14,2,719.78,0.0,1439.56,839.02,600.54
20240608,102624,23,122,3,8,8,771.77,0.15,6174.2,5013.52,1160.68
20240608,102624,21,122,3,8,2,627.34,0.05,1254.68,804.14,450.54
20240608,102625,16,81,4,11,2,332.48,0.1,664.96,531.48,133.48
20240608,102625,1,81,4,11,8,366.67,0.0,2933.36,1650.16,1283.2
20240608,102625,38,81,4,11,4,240.89,0.03,963.56,692.68,270.88
20240608,102625,46,81,4,11,8,175.92,0.15,1407.4,978.64,428.76
20240608,102626,12,205,4,12,5,95.22,0.05,476.09,350.4,125.69
20240608,102627,54,53,1,1,1,171.83,0.05,171.83,99.69,72.14
20240608,102628,16,221,5,14,1,350.95,0.05,350.95,265.74,85.21
20240608,102629,17,113,1,2,5,116.59,0.05,582.97,301.5,281.47
20240609,102630,23,236,5,14,1,907.97,0.0,907.97,626.69,281.28
20240609,102631,75,17,5,15,3,343.54,0.0,1030.62,527.04,503.58
20240609,102632,92,68,5,13,3,539.92,0.05,1619.77,1220.88,398.89
20240609,102633,53,185,1,3,2,606.51,0.1,1213.02,883.24,329.78
20240609,102633,50,185,1,3,1,457.83,0.05,457.83,256.05,201.78
20240609,102633,18,185,1,3,3,610.98,0.0,1832.94,1228.23,604.71
20240609,102634,25,265,3,9,1,725.33,0.1,725.33,485.03,240.3
20240609,102634,63,265,3,9,1,456.07,0.0,456.07,320.6,135.47
20240609,102634,78,265,3,9,10,536.49,0.0,5364.9,3649.7,1715.2
20240609,102634,32,265,3,9,8,272.76,0.03,2182.11,1550.88,631.23
20240609,102635,85,49,4,12,1,240.37,0.15,240.37,189.18,51.19
20240609,102635,72,49,4,12,1,672.24,0.03,672.24,366.52,305.72
20240609,102635,62,49,4,12,5,257.2,0.0,1286.0,739.45,546.55
20240609,102635,81,49,4,12,1,361.85,0.0,361.85,222.31,139.54
20240610,102636,52,110,2,6,4,812.48,0.08,3249.92,2361.24,888.68
20240610,102636,12,110,2,6,8,100.23,0.0,801.84,560.64,241.2
20240610,102636,72,110,2,6,4,623.73,0.1,2494.91,1466.08,1028.83
20240610,102637,24,209,5,15,1,501.99,0.0,501.99,253.78,248.21
20240610,102638,84,3,2,5,2,729.41,0.03,1458.82,870.5,588.32
20240610,102639,4,64,3,7,4,548.43,0.03,2193.71,1467.96,725.75
20240610,102639,37,64,3,7,1,575.48,0.0,575.48,277.22,298.26
20240610,102640,11,270,3,8,10,787.84,0.0,7878.4,5303.8,2574.6
20240610,102640,1,270,3,8,1,355.67,0.03,355.67,206.27,149.4
20240610,102640,13,270,3,8,2,233.49,0.0,466.98,280.1,186.88
20240610,102640,55,270,3,8,8,699.04,0.03,5592.32,2846.4,2745.92
20240610,102641,74,223,2,5,10,567.82,0.08,5678.24,4191.0,1487.24
20240610,102641,43,223,2,5,1,372.69,0.1,372.69,284.62,88.07
20240610,102642,93,268,1,1,1,582.88,0.0,582.88,328.14,254.74
20240610,102643,33,52,6,16,3,885.31,0.0,2655.93,1756.26,899.67
20240610,102643,99,52,6,16,1,640.74,0.05,640.74,413.48,227.26
20240610,102643,37,52,6,16,3,558.22,0.03,1674.65,831.66,842.99
20240610,102644,81,226,1,1,5,361.85,0.0,1809.25,1111.55,697.7
20240610,102645,36,228,2,4,5,224.91,0.08,1124.56,685.9,438.66
20240610,102646,46,8,4,11,3,186.27,0.1,558.82,366.99,191.83
20240610,102646,35,8,4,11,2,394.8,0.1,789.61,530.1,259.51
20240610,102647,13,3,4,10,1,233.49,0.0,233.49,140.05,93.44
20240610,102647,94,3,4,10,6,544.32,0.08,3265.91,2139.66,1126.25
20240610,102648,22,159,2,5,3,137.26,0.03,411.79,248.07,163.72
20240610,102649,45,181,1,2,4,214.35,0.0,857.4,521.88,335.52
20240610,102649,26,181,1,2,2,323.22,0.15,646.44,394.54,251.9
20240610,102650,99,282,3,8,3,620.5,0.08,1861.51,1240.44,621.07
20240610,102651,58,177,1,2,4,534.96,0.08,2139.85,1493.36,646.49
20240610,102651,8,177,1,2,2,594.31,0.0,1188.62,619.36,569.26
20240610,102652,88,156,3,7,4,230.72,0.05,922.87,620.16,302.71
20240610,102653,41,126,1,1,1,253.3,0.03,253.3,154.98,98.32
20240610,102654,42,166,5,15,2,125.84,0.0,251.68,160.6,91.08
20240610,102654,80,166,5,15,2,789.38,0.08,1578.76,910.22,668.54
20240610,102655,91,255,1,2,8,760.5,0.15,6084.03,3633.84,2450.19
20240610,102656,91,241,2,4,8,849.97,0.05,6799.8,3633.84,3165.96
20240611,102657,82,96,1,2,5,838.33,0.05,4191.64,2368.55,1823.09
20240611,102658,54,48,6,16,8,180.87,0.0,1446.96,797.52,649.44
20240611,102659,55,193,3,7,10,720.66,0.0,7206.6,3558.0,3648.6
20240611,102660,25,260,3,7,2,741.45,0.08,1482.89,970.06,512.83
20240611,102661,91,267,4,12,1,805.24,0.1,805.24,454.23,351.01
20240611,102661,44,267,4,12,1,92.31,0.03,92.31,62.31,30.0
20240611,102661,11,267,4,12,10,724.81,0.08,7248.13,5303.8,1944.33
20240611,102662,36,25,5,14,8,220.02,0.1,1760.18,1097.44,662.74
20240611,102662,65,25,5,14,3,486.91,0.08,1460.73,954.9,505.83
20240611,102663,61,240,1,2,2,890.58,0.0,1781.16,942.28,838.88
20240611,102663,20,240,1,2,2,923.68,0.0,1847.36,1268.38,578.98
20240611,102664,39,15,6,17,10,507.88,0.0,5078.8,2777.3,2301.5
20240611,102664,44,15,6,17,8,95.16,0.0,761.28,498.48,262.8
20240611,102664,15,15,6,17,2,698.19,0.03,1396.37,839.02,557.35
20240611,102665,13,15,1,3,10,233.49,0.0,2334.9,1400.5,934.4
20240611,102666,97,29,6,16,4,546.36,0.1,2185.45,1552.2,633.25
20240611,102666,84,29,6,16,5,751.97,0.0,3759.85,2176.25,1583.6
20240611,102666,37,29,6,16,2,575.48,0.0,1150.96,554.44,596.52
20240611,102666,2,29,6,16,3,668.86,0.05,2006.57,1285.68,720.89
20240611,102667,50,81,4,12,2,457.83,0.05,915.67,512.1,403.57
20240611,102667,46,81,4,12,4,186.27,0.1,745.09,489.32,255.77
20240611,102667,65,81,4,12,3,513.37,0.03,1540.12,954.9,585.22
20240611,102668,43,125,5,15,1,401.68,0.03,401.68,284.62,117.06
20240611,102668,23,125,5,15,1,817.17,0.1,817.17,626.69,190.48
20240611,102669,67,109,2,4,2,178.04,0.03,356.09,249.66,106.43
20240611,102669,48,109,2,4,10,633.45,0.0,6334.5,3862.4,2472.1
20240611,102670,4,246,5,13,2,537.12,0.05,1074.24,733.98,340.26
20240611,102671,7,282,4,12,1,376.86,0.0,376.86,199.84,177.02
20240611,102672,98,147,2,6,1,501.48,0.0,501.48,320.98,180.5
20240612,102673,29,157,2,6,1,92.71,0.0,92.71,64.04,28.67
20240612,102674,36,188,3,8,2,220.02,0.1,440.05,274.36,165.69
