YearMonthKey,MonthStart,ProductKey,LocationKey,UnitsOnHand,ReorderPoint,SafetyStock,InventoryValue
202403,2024-03-01,76,2,91,35,12,39818.87
202403,2024-03-01,77,2,78,30,10,7817.94
202403,2024-03-01,78,2,79,25,10,28832.63
202403,2024-03-01,79,2,71,20,12,14999.46
202403,2024-03-01,80,2,68,20,15,30947.48
202403,2024-03-01,81,2,66,30,12,14672.46
202403,2024-03-01,82,2,53,35,10,25106.63
202403,2024-03-01,83,2,71,25,10,29053.91
202403,2024-03-01,84,2,63,25,10,27420.75
202403,2024-03-01,85,2,79,35,12,14945.22
202403,2024-03-01,86,2,87,30,18,49759.65
202403,2024-03-01,87,2,105,30,18,48552.0
202403,2024-03-01,88,2,81,30,18,12558.24
202403,2024-03-01,89,2,78,20,15,11370.84
202403,2024-03-01,90,2,76,20,12,27301.48
202403,2024-03-01,91,2,50,20,15,22711.5
202403,2024-03-01,92,2,80,35,10,32556.8
202403,2024-03-01,93,2,32,35,12,10500.48
202403,2024-03-01,94,2,32,25,15,11411.52
202403,2024-03-01,95,2,69,35,10,12192.3
202403,2024-03-01,96,2,93,20,12,17161.29
202403,2024-03-01,97,2,80,35,18,31044.0
202403,2024-03-01,98,2,87,25,10,27925.26
202403,2024-03-01,99,2,62,25,18,25635.76
202403,2024-03-01,100,2,60,20,12,22100.4
202403,2024-03-01,1,3,59,35,18,12169.93
202403,2024-03-01,2,3,38,30,15,16285.28
202403,2024-03-01,3,3,37,25,10,13626.73
202403,2024-03-01,4,3,24,20,15,8807.76
202403,2024-03-01,5,3,61,35,15,32493.48
202403,2024-03-01,6,3,81,25,15,18405.63
202403,2024-03-01,7,3,54,20,12,10791.36
202403,2024-03-01,8,3,74,20,12,22916.32
202403,2024-03-01,9,3,50,35,15,5388.0
202403,2024-03-01,10,3,35,20,12,15832.25
202403,2024-03-01,11,3,39,30,10,20684.82
202403,2024-03-01,12,3,68,35,12,4765.44
202403,2024-03-01,13,3,68,20,10,9523.4
202403,2024-03-01,14,3,61,35,12,5325.3
202403,2024-03-01,15,3,55,30,10,23073.05
202403,2024-03-01,16,3,54,25,12,14349.96
202403,2024-03-01,17,3,83,35,10,5004.9
202403,2024-03-01,18,3,31,30,10,12691.71
202403,2024-03-01,19,3,53,20,15,12882.18
202403,2024-03-01,20,3,37,25,10,23465.03
202403,2024-03-01,21,3,40,25,18,16082.8
202403,2024-03-01,22,3,36,25,15,2976.84
202403,2024-03-01,23,3,41,30,18,25694.29
202403,2024-03-01,24,3,72,25,10,18272.16
202403,2024-03-01,25,3,39,35,15,18916.17
202403,2024-03-01,26,3,63,25,15,12428.01
202403,2024-03-01,27,3,46,20,18,16073.32
202403,2024-03-01,28,3,55,35,15,31384.1
202403,2024-03-01,29,3,65,35,12,4162.6
202403,2024-03-01,30,3,76,25,15,36264.92
202403,2024-03-01,31,3,58,30,18,5403.86
202403,2024-03-01,32,3,47,30,12,9111.42
202403,2024-03-01,33,3,68,20,12,39808.56
202403,2024-03-01,34,3,39,35,15,15466.23
202403,2024-03-01,35,3,44,30,15,11662.2
202403,2024-03-01,36,3,30,35,10,4115.4
202403,2024-03-01,37,3,54,35,12,14969.88
202403,2024-03-01,38,3,81,20,15,14026.77
202403,2024-03-01,39,3,59,25,15,16386.07
202403,2024-03-01,40,3,64,20,18,22199.68
202403,2024-03-01,41,3,26,25,18,4029.48
202403,2024-03-01,42,3,90,25,15,7227.0
202403,2024-03-01,43,3,67,30,18,19069.54
202403,2024-03-01,44,3,60,30,10,3738.6
202403,2024-03-01,45,3,100,20,10,13047.0
202403,2024-03-01,46,3,83,20,12,10153.39
202403,2024-03-01,47,3,42,25,10,22319.64
202403,2024-03-01,48,3,91,25,10,35147.84
202403,2024-03-01,49,3,71,35,12,42861.99
202403,2024-03-01,50,3,87,20,10,22276.35
202403,2024-03-01,51,3,66,35,18,6019.86
202403,2024-03-01,52,3,66,30,10,38960.46
202403,2024-03-01,53,3,59,30,12,26055.58
202403,2024-03-01,54,3,115,20,10,11464.35
202403,2024-03-01,55,3,114,25,18,40561.2
202403,2024-03-01,56,3,74,20,18,25210.32
202403,2024-03-01,57,3,43,20,15,19627.35
202403,2024-03-01,58,3,56,35,15,20907.04
202403,2024-03-01,59,3,62,20,15,6412.04
202403,2024-03-01,60,3,74,20,10,25935.52
202403,2024-03-01,61,3,90,30,10,42402.6
202403,2024-03-01,62,3,75,25,10,11091.75
202403,2024-03-01,63,3,57,20,12,18274.2
202403,2024-03-01,64,3,92,35,12,30258.8
202403,2024-03-01,65,3,46,25,12,14641.8
202403,2024-03-01,66,3,70,25,18,40709.2
202403,2024-03-01,67,3,80,20,15,9986.4
202403,2024-03-01,68,3,79,35,18,33791.46
202403,2024-03-01,69,3,84,20,12,33359.76
202403,2024-03-01,70,3,72,25,18,32986.8
202403,2024-03-01,71,3,93,30,12,34426.74
202403,2024-03-01,72,3,62,35,15,22724.24
202403,2024-03-01,73,3,49,30,15,13234.41
202403,2024-03-01,74,3,75,30,18,31432.5
202403,2024-03-01,75,3,72,35,15,12648.96
202403,2024-03-01,76,3,84,25,12,36755.88
202403,2024-03-01,77,3,51,35,15,5111.73
202403,2024-03-01,78,3,59,30,18,21533.23
202403,2024-03-01,79,3,69,35,18,14576.94
202403,2024-03-01,80,3,56,20,10,25486.16
202403,2024-03-01,81,3,52,30,10,11560.12
202403,2024-03-01,82,3,97,25,15,45949.87
202403,2024-03-01,83,3,81,20,15,33146.01
202403,2024-03-01,84,3,46,25,12,20021.5
202403,2024-03-01,85,3,72,30,10,13620.96
202403,2024-03-01,86,3,56,30,12,32029.2
202403,2024-03-01,87,3,86,20,10,39766.4
202403,2024-03-01,88,3,59,35,15,9147.36
202403,2024-03-01,89,3,34,25,12,4956.52
202403,2024-03-01,90,3,59,30,15,21194.57
202403,2024-03-01,91,3,54,25,12,24528.42
202403,2024-03-01,92,3,49,30,15,19941.04
202403,2024-03-01,93,3,69,20,18,22641.66
202403,2024-03-01,94,3,79,25,10,28172.19
202403,2024-03-01,95,3,68,30,18,12015.6
202403,2024-03-01,96,3,62,25,18,11440.86
202403,2024-03-01,97,3,84,20,15,32596.2
202403,2024-03-01,98,3,71,20,18,22789.58
202403,2024-03-01,99,3,60,20,10,24808.8
202403,2024-03-01,100,3,65,30,15,23942.1
202403,2024-03-01,1,4,37,35,18,7631.99
202403,2024-03-01,2,4,18,20,12,7714.08
202403,2024-03-01,3,4,47,20,18,17309.63
202403,2024-03-01,4,4,44,20,15,16147.56
202403,2024-03-01,5,4,30,20,15,15980.4
202403,2024-03-01,6,4,15,25,15,3408.45
202403,2024-03-01,7,4,77,25,12,15387.68
202403,2024-03-01,8,4,98,20,18,30348.64
202403,2024-03-01,9,4,60,35,10,6465.6
202403,2024-03-01,10,4,63,25,18,28498.05
202403,2024-03-01,11,4,74,30,18,39248.12
202403,2024-03-01,12,4,66,25,12,4625.28
202403,2024-03-01,13,4,51,30,10,7142.55
202403,2024-03-01,14,4,47,35,10,4103.1
202403,2024-03-01,15,4,52,35,15,21814.52
202403,2024-03-01,16,4,72,20,18,19133.28
202403,2024-03-01,17,4,50,35,12,3015.0
202403,2024-03-01,18,4,42,25,18,17195.22
202403,2024-03-01,19,4,66,25,18,16041.96
202403,2024-03-01,20,4,51,35,12,32343.69
202403,2024-03-01,21,4,81,25,12,32567.67
202403,2024-03-01,22,4,27,20,15,2232.63
202403,2024-03-01,23,4,29,35,15,18174.01
202403,2024-03-01,24,4,57,20,10,14465.46
202403,2024-03-01,25,4,63,35,18,30556.89
202403,2024-03-01,26,4,66,30,15,13019.82
202403,2024-03-01,27,4,62,25,15,21664.04
202403,2024-03-01,28,4,60,30,10,34237.2
202403,2024-03-01,29,4,46,30,12,2945.84
202403,2024-03-01,30,4,37,30,18,17655.29
202403,2024-03-01,31,4,41,25,18,3819.97
202403,2024-03-01,32,4,100,20,12,19386.0
202403,2024-03-01,33,4,60,25,15,35125.2
202403,2024-03-01,34,4,39,25,10,15466.23
202403,2024-03-01,35,4,35,20,10,9276.75
202403,2024-03-01,36,4,66,25,12,9053.88
202403,2024-03-01,37,4,52,30,10,14415.44
202403,2024-03-01,38,4,86,30,10,14892.62
202403,2024-03-01,39,4,73,30,18,20274.29
202403,2024-03-01,40,4,43,35,10,14915.41
202403,2024-03-01,41,4,73,30,12,11313.54
202403,2024-03-01,42,4,70,25,12,5621.0
202403,2024-03-01,43,4,97,30,18,27608.14
202403,2024-03-01,44,4,81,25,10,5047.11
202403,2024-03-01,45,4,75,35,10,9785.25
202403,2024-03-01,46,4,63,30,12,7706.79
202403,2024-03-01,47,4,76,20,15,40387.92
202403,2024-03-01,48,4,84,25,15,32444.16
202403,2024-03-01,49,4,73,20,18,44069.37
202403,2024-03-01,50,4,101,20,10,25861.05
202403,2024-03-01,51,4,87,35,15,7935.27
202403,2024-03-01,52,4,55,30,10,32467.05
202403,2024-03-01,53,4,52,20,15,22964.24
202403,2024-03-01,54,4,76,35,12,7576.44
202403,2024-03-01,55,4,53,35,10,18857.4
202403,2024-03-01,56,4,89,30,18,30320.52
202403,2024-03-01,57,4,66,20,12,30125.7
202403,2024-03-01,58,4,77,25,18,28747.18
202403,2024-03-01,59,4,37,20,10,3826.54
202403,2024-03-01,60,4,101,25,15,35398.48
202403,2024-03-01,61,4,74,30,18,34864.36
202403,2024-03-01,62,4,67,35,12,9908.63
202403,2024-03-01,63,4,85,20,15,27251.0
202403,2024-03-01,64,4,76,30,15,24996.4
202403,2024-03-01,65,4,74,30,12,23554.2
202403,2024-03-01,66,4,61,30,10,35475.16
202403,2024-03-01,67,4,50,30,18,6241.5
202403,2024-03-01,68,4,77,20,15,32935.98
202403,2024-03-01,69,4,52,25,12,20651.28
202403,2024-03-01,70,4,50,30,18,22907.5
202403,2024-03-01,71,4,70,25,10,25912.6
202403,2024-03-01,72,4,75,35,12,27489.0
202403,2024-03-01,73,4,83,35,12,22417.47
202403,2024-03-01,74,4,84,25,18,35204.4
202403,2024-03-01,75,4,78,30,15,13703.04
202403,2024-03-01,76,4,88,35,12,38506.16
202403,2024-03-01,77,4,80,25,12,8018.4
202403,2024-03-01,78,4,74,25,12,27007.78
202403,2024-03-01,79,4,81,30,12,17112.06
202403,2024-03-01,80,4,77,35,12,35043.47
202403,2024-03-01,81,4,64,25,15,14227.84
202403,2024-03-01,82,4,70,20,10,33159.7
202403,2024-03-01,83,4,51,25,15,20869.71
202403,2024-03-01,84,4,82,25,10,35690.5
202403,2024-03-01,85,4,70,30,18,13242.6
202403,2024-03-01,86,4,81,35,15,46327.95
202403,2024-03-01,87,4,64,35,15,29593.6
202403,2024-03-01,88,4,75,25,12,11628.0
202403,2024-03-01,89,4,74,20,12,10787.72
202403,2024-03-01,90,4,56,25,10,20116.88
202403,2024-03-01,91,4,62,30,12,28162.26
202403,2024-03-01,92,4,28,25,12,11394.88
202403,2024-03-01,93,4,30,20,15,9844.2
202403,2024-03-01,94,4,56,20,18,19970.16
202403,2024-03-01,95,4,60,25,18,10602.0
202403,2024-03-01,96,4,54,30,12,9964.62
202403,2024-03-01,97,4,48,35,18,18626.4
202403,2024-03-01,98,4,85,35,12,27283.3
202403,2024-03-01,99,4,87,25,12,35972.76
202403,2024-03-01,100,4,59,25,10,21732.06
202403,2024-03-01,1,5,75,35,10,15470.25
202403,2024-03-01,2,5,78,30,18,33427.68
202403,2024-03-01,3,5,61,25,12,22465.69
202403,2024-03-01,4,5,29,25,10,10642.71
202403,2024-03-01,5,5,35,25,18,18643.8
202403,2024-03-01,6,5,41,35,15,9316.43
202403,2024-03-01,7,5,67,35,12,13389.28
202403,2024-03-01,8,5,24,35,18,7432.32
202403,2024-03-01,9,5,78,20,18,8405.28
202403,2024-03-01,10,5,57,30,18,25783.95
202403,2024-03-01,11,5,93,20,10,49325.34
202403,2024-03-01,12,5,72,35,18,5045.76
202403,2024-03-01,13,5,88,20,12,12324.4
202403,2024-03-01,14,5,42,35,10,3666.6
202403,2024-03-01,15,5,59,35,10,24751.09
202403,2024-03-01,16,5,34,25,15,9035.16
202403,2024-03-01,17,5,43,35,18,2592.9
202403,2024-03-01,18,5,39,30,15,15966.99
202403,2024-03-01,19,5,42,35,12,10208.52
202403,2024-03-01,20,5,50,35,15,31709.5
202403,2024-03-01,21,5,77,20,12,30959.39
202403,2024-03-01,22,5,63,35,18,5209.47
202403,2024-03-01,23,5,42,20,10,26320.98
202403,2024-03-01,24,5,40,25,12,10151.2
202403,2024-03-01,25,5,51,35,18,24736.53
202403,2024-03-01,26,5,51,30,18,10060.77
202403,2024-03-01,27,5,60,20,12,20965.2
202403,2024-03-01,28,5,51,35,12,29101.62
202403,2024-03-01,29,5,41,35,10,2625.64
202403,2024-03-01,30,5,45,30,15,21472.65
202403,2024-03-01,31,5,31,25,10,2888.27
202403,2024-03-01,32,5,69,20,10,13376.34
202403,2024-03-01,33,5,23,35,15,13464.66
202403,2024-03-01,34,5,77,20,18,30535.89
202403,2024-03-01,35,5,24,25,18,6361.2
202403,2024-03-01,36,5,76,35,10,10425.68
202403,2024-03-01,37,5,10,25,15,2772.2
202403,2024-03-01,38,5,25,25,12,4329.25
202403,2024-03-01,39,5,81,25,12,22496.13
202403,2024-03-01,40,5,82,20,18,28443.34
202403,2024-03-01,41,5,47,30,15,7284.06
202403,2024-03-01,42,5,71,35,15,5701.3
202403,2024-03-01,43,5,85,25,10,24192.7
202403,2024-03-01,44,5,92,25,12,5732.52
202403,2024-03-01,45,5,121,20,15,15786.87
202403,2024-03-01,46,5,67,20,18,8196.11
202403,2024-03-01,47,5,74,35,18,39325.08
202403,2024-03-01,48,5,58,20,18,22401.92
202403,2024-03-01,49,5,65,25,12,39239.85
202403,2024-03-01,50,5,68,35,18,17411.4
202403,2024-03-01,51,5,90,35,18,8208.9
202403,2024-03-01,52,5,82,20,10,48405.42
202403,2024-03-01,53,5,69,25,15,30471.78
202403,2024-03-01,54,5,60,25,10,5981.4
202403,2024-03-01,55,5,46,25,12,16366.8
202403,2024-03-01,56,5,92,20,15,31342.56
202403,2024-03-01,57,5,48,20,12,21909.6
202403,2024-03-01,58,5,103,20,15,38454.02
202403,2024-03-01,59,5,79,30,10,8170.18
202403,2024-03-01,60,5,49,20,10,17173.52
202403,2024-03-01,61,5,53,35,12,24970.42
202403,2024-03-01,62,5,48,25,15,7098.72
202403,2024-03-01,63,5,75,25,18,24045.0
202403,2024-03-01,64,5,71,30,10,23351.9
202403,2024-03-01,65,5,87,20,15,27692.1
202403,2024-03-01,66,5,68,30,15,39546.08
202403,2024-03-01,67,5,82,35,10,10236.06
202403,2024-03-01,68,5,56,35,10,23953.44
202403,2024-03-01,69,5,90,30,18,35742.6
202403,2024-03-01,70,5,73,25,10,33444.95
202403,2024-03-01,71,5,90,30,15,33316.2
202403,2024-03-01,72,5,72,35,12,26389.44
202403,2024-03-01,73,5,66,25,10,17825.94
202403,2024-03-01,74,5,83,20,10,34785.3
202403,2024-03-01,75,5,90,35,15,15811.2
202403,2024-03-01,76,5,61,35,15,26691.77
202403,2024-03-01,77,5,79,30,15,7918.17
202403,2024-03-01,78,5,54,25,18,19708.38
202403,2024-03-01,79,5,54,35,18,11408.04
202403,2024-03-01,80,5,72,25,12,32767.92
202403,2024-03-01,81,5,76,30,12,16895.56
202403,2024-03-01,82,5,67,20,10,31738.57
202403,2024-03-01,83,5,77,20,18,31509.17
202403,2024-03-01,84,5,103,20,12,44830.75
202403,2024-03-01,85,5,85,35,18,16080.3
202403,2024-03-01,86,5,92,20,15,52619.4
202403,2024-03-01,87,5,39,30,12,18033.6
202403,2024-03-01,88,5,49,20,12,7596.96
202403,2024-03-01,89,5,69,30,15,10058.82
202403,2024-03-01,90,5,81,20,15,29097.63
202403,2024-03-01,91,5,66,30,15,29979.18
202403,2024-03-01,92,5,91,20,10,37033.36
202403,2024-03-01,93,5,51,30,15,16735.14
202403,2024-03-01,94,5,103,35,10,36730.83
202403,2024-03-01,95,5,72,25,12,12722.4
202403,2024-03-01,96,5,93,30,15,17161.29
202403,2024-03-01,97,5,86,35,18,33372.3
202403,2024-03-01,98,5,82,20,12,26320.36
202403,2024-03-01,99,5,73,35,12,30184.04
202403,2024-03-01,100,5,112,35,15,41254.08
202403,2024-03-01,1,6,32,35,18,6600.64
202403,2024-03-01,2,6,44,20,15,18856.64
202403,2024-03-01,3,6,51,30,10,18782.79
202403,2024-03-01,4,6,73,25,15,26790.27
202403,2024-03-01,5,6,31,30,10,16513.08
202403,2024-03-01,6,6,92,25,15,20905.16
202403,2024-03-01,7,6,56,20,15,11191.04
202403,2024-03-01,8,6,48,35,12,14864.64
202403,2024-03-01,9,6,82,35,12,8836.32
202403,2024-03-01,10,6,55,20,15,24879.25
202403,2024-03-01,11,6,84,30,10,44551.92
202403,2024-03-01,12,6,67,30,18,4695.36
202403,2024-03-01,13,6,84,20,18,11764.2
202403,2024-03-01,14,6,33,25,15,2880.9
202403,2024-03-01,15,6,26,35,15,10907.26
202403,2024-03-01,16,6,32,25,15,8503.68
202403,2024-03-01,17,6,66,25,10,3979.8
202403,2024-03-01,18,6,70,30,10,28658.7
202403,2024-03-01,19,6,35,25,10,8507.1
202403,2024-03-01,20,6,53,35,10,33612.07
202403,2024-03-01,21,6,63,35,12,25330.41
202403,2024-03-01,22,6,42,25,15,3472.98
202403,2024-03-01,23,6,64,35,15,40108.16
202403,2024-03-01,24,6,64,30,12,16241.92
202403,2024-03-01,25,6,74,20,12,35892.22
202403,2024-03-01,26,6,51,25,10,10060.77
202403,2024-03-01,27,6,50,35,18,17471.0
202403,2024-03-01,28,6,32,20,10,18259.84
202403,2024-03-01,29,6,66,30,10,4226.64
202403,2024-03-01,30,6,69,20,15,32924.73
202403,2024-03-01,31,6,71,35,10,6615.07
202403,2024-03-01,32,6,72,20,15,13957.92
202403,2024-03-01,33,6,63,20,15,36881.46
202403,2024-03-01,34,6,69,25,15,27363.33
202403,2024-03-01,35,6,71,25,12,18818.55
202403,2024-03-01,36,6,50,30,15,6859.0
202403,2024-03-01,37,6,45,30,18,12474.9
202403,2024-03-01,38,6,53,20,15,9178.01
202403,2024-03-01,39,6,57,25,12,15830.61
202403,2024-03-01,40,6,81,30,10,28096.47
202403,2024-03-01,41,6,56,20,10,8678.88
202403,2024-03-01,42,6,69,25,15,5540.7
202403,2024-03-01,43,6,69,30,15,19638.78
202403,2024-03-01,44,6,88,25,15,5483.28
202403,2024-03-01,45,6,74,25,12,9654.78
202403,2024-03-01,46,6,113,20,15,13823.29
202403,2024-03-01,47,6,74,30,18,39325.08
202403,2024-03-01,48,6,86,20,12,33216.64
202403,2024-03-01,49,6,42,20,18,25354.98
202403,2024-03-01,50,6,60,20,10,15363.0
202403,2024-03-01,51,6,79,35,10,7205.59
202403,2024-03-01,52,6,36,20,18,21251.16
202403,2024-03-01,53,6,76,35,12,33563.12
202403,2024-03-01,54,6,80,35,15,7975.2
202403,2024-03-01,55,6,65,30,15,23127.0
202403,2024-03-01,56,6,106,25,10,36112.08
202403,2024-03-01,57,6,51,35,12,23278.95
202403,2024-03-01,58,6,93,20,18,34720.62
202403,2024-03-01,59,6,44,20,18,4550.48
202403,2024-03-01,60,6,79,30,18,27687.92
202403,2024-03-01,61,6,64,35,12,30152.96
202403,2024-03-01,62,6,64,25,12,9464.96
202403,2024-03-01,63,6,100,30,15,32060.0
202403,2024-03-01,64,6,80,35,12,26312.0
202403,2024-03-01,65,6,64,30,15,20371.2
202403,2024-03-01,66,6,82,35,18,47687.92
202403,2024-03-01,67,6,110,20,10,13731.3
202403,2024-03-01,68,6,94,35,10,40207.56
202403,2024-03-01,69,6,35,30,18,13899.9
202403,2024-03-01,70,6,66,35,12,30237.9
202403,2024-03-01,71,6,52,30,15,19249.36
202403,2024-03-01,72,6,61,25,10,22357.72
202403,2024-03-01,73,6,86,35,10,23227.74
202403,2024-03-01,74,6,84,30,10,35204.4
202403,2024-03-01,75,6,64,30,18,11243.52
202403,2024-03-01,76,6,106,35,18,46382.42
202403,2024-03-01,77,6,113,25,12,11325.99
202403,2024-03-01,78,6,90,25,18,32847.3
202403,2024-03-01,79,6,80,35,10,16900.8
202403,2024-03-01,80,6,57,30,12,25941.27
202403,2024-03-01,81,6,60,35,18,13338.6
202403,2024-03-01,82,6,95,30,12,45002.45
202403,2024-03-01,83,6,91,25,10,37238.11
202403,2024-03-01,84,6,65,35,10,28291.25
202403,2024-03-01,85,6,83,35,15,15701.94
202403,2024-03-01,86,6,81,20,18,46327.95
202403,2024-03-01,87,6,65,25,15,30056.0
202403,2024-03-01,88,6,33,35,10,5116.32
202403,2024-03-01,89,6,50,20,18,7289.0
202403,2024-03-01,90,6,102,30,18,36641.46
202403,2024-03-01,91,6,50,20,10,22711.5
202403,2024-03-01,92,6,61,25,12,24824.56
202403,2024-03-01,93,6,41,20,12,13453.74
202403,2024-03-01,94,6,112,25,18,39940.32
202403,2024-03-01,95,6,75,30,18,13252.5
202403,2024-03-01,96,6,36,35,12,6643.08
202403,2024-03-01,97,6,93,25,15,36088.65
202403,2024-03-01,98,6,66,30,15,21184.68
202403,2024-03-01,99,6,88,35,15,36386.24
202403,2024-03-01,100,6,63,20,10,23205.42
202404,2024-04-01,1,1,56,35,12,11551.12
202404,2024-04-01,2,1,30,30,10,12856.8
202404,2024-04-01,3,1,104,30,10,38302.16
202404,2024-04-01,4,1,40,20,15,14679.6
202404,2024-04-01,5,1,78,20,15,41549.04
202404,2024-04-01,6,1,61,20,12,13861.03
202404,2024-04-01,7,1,66,35,18,13189.44
202404,2024-04-01,8,1,72,30,18,22296.96
202404,2024-04-01,9,1,53,35,18,5711.28
202404,2024-04-01,10,1,37,35,12,16736.95
202404,2024-04-01,11,1,69,25,18,36596.22
202404,2024-04-01,12,1,59,25,12,4134.72
202404,2024-04-01,13,1,82,35,15,11484.1
202404,2024-04-01,14,1,66,35,12,5761.8
202404,2024-04-01,15,1,21,30,12,8809.71
202404,2024-04-01,16,1,21,25,10,5580.54
202404,2024-04-01,17,1,46,20,10,2773.8
202404,2024-04-01,18,1,54,25,18,22108.14
202404,2024-04-01,19,1,24,35,12,5833.44
202404,2024-04-01,20,1,45,20,12,28538.55
202404,2024-04-01,21,1,62,35,18,24928.34
202404,2024-04-01,22,1,97,35,12,8020.93
202404,2024-04-01,23,1,68,35,18,42614.92
202404,2024-04-01,24,1,79,35,18,20048.62
202404,2024-04-01,25,1,51,30,12,24736.53
202404,2024-04-01,26,1,72,25,18,14203.44
202404,2024-04-01,27,1,73,20,18,25507.66
202404,2024-04-01,28,1,28,25,15,15977.36
202404,2024-04-01,29,1,61,35,15,3906.44
202404,2024-04-01,30,1,84,20,10,40082.28
202404,2024-04-01,31,1,41,35,15,3819.97
202404,2024-04-01,32,1,33,20,18,6397.38
202404,2024-04-01,33,1,96,20,12,56200.32
202404,2024-04-01,34,1,79,30,18,31329.03
202404,2024-04-01,35,1,50,20,10,13252.5
202404,2024-04-01,36,1,59,25,18,8093.62
202404,2024-04-01,37,1,63,20,15,17464.86
202404,2024-04-01,38,1,73,20,15,12641.41
202404,2024-04-01,39,1,68,20,18,18885.64
202404,2024-04-01,40,1,25,35,18,8671.75
202404,2024-04-01,41,1,80,30,18,12398.4
202404,2024-04-01,42,1,77,30,15,6183.1
202404,2024-04-01,43,1,44,30,12,12523.28
202404,2024-04-01,44,1,66,20,15,4112.46
202404,2024-04-01,45,1,66,30,10,8611.02
202404,2024-04-01,46,1,46,35,12,5627.18
202404,2024-04-01,47,1,51,20,15,27102.42
202404,2024-04-01,48,1,35,20,15,13518.4
202404,2024-04-01,49,1,72,35,10,43465.68
202404,2024-04-01,50,1,71,25,10,18179.55
202404,2024-04-01,51,1,83,30,15,7570.43
202404,2024-04-01,52,1,62,25,15,36599.22
202404,2024-04-01,53,1,71,30,15,31355.02
202404,2024-04-01,54,1,69,20,10,6878.61
202404,2024-04-01,55,1,65,25,12,23127.0
202404,2024-04-01,56,1,78,35,15,26573.04
202404,2024-04-01,57,1,82,25,15,37428.9
202404,2024-04-01,58,1,85,25,18,31733.9
202404,2024-04-01,59,1,79,25,10,8170.18
202404,2024-04-01,60,1,88,30,10,30842.24
202404,2024-04-01,61,1,33,25,12,15547.62
202404,2024-04-01,62,1,68,35,18,10056.52
202404,2024-04-01,63,1,59,35,12,18915.4
202404,2024-04-01,64,1,58,35,12,19076.2
202404,2024-04-01,65,1,77,25,15,24509.1
202404,2024-04-01,66,1,68,20,15,39546.08
202404,2024-04-01,67,1,54,20,10,6740.82
202404,2024-04-01,68,1,74,25,18,31652.76
202404,2024-04-01,69,1,71,35,18,28196.94
202404,2024-04-01,70,1,92,30,18,42149.8
202404,2024-04-01,71,1,92,25,18,34056.56
202404,2024-04-01,72,1,75,35,18,27489.0
202404,2024-04-01,73,1,73,30,12,19716.57
202404,2024-04-01,74,1,104,35,10,43586.4
202404,2024-04-01,75,1,70,30,18,12297.6
202404,2024-04-01,76,1,70,35,15,30629.9
202404,2024-04-01,77,1,71,20,10,7116.33
202404,2024-04-01,78,1,89,30,18,32482.33
202404,2024-04-01,79,1,61,30,15,12886.86
202404,2024-04-01,80,1,51,30,15,23210.61
202404,2024-04-01,81,1,94,20,15,20897.14
202404,2024-04-01,82,1,73,35,18,34580.83
202404,2024-04-01,83,1,63,25,12,25780.23
202404,2024-04-01,84,1,79,30,12,34384.75
202404,2024-04-01,85,1,66,30,10,12485.88
202404,2024-04-01,86,1,76,20,10,43468.2
202404,2024-04-01,87,1,75,20,18,34680.0
202404,2024-04-01,88,1,46,20,10,7131.84
202404,2024-04-01,89,1,85,35,15,12391.3
202404,2024-04-01,90,1,87,25,15,31253.01
202404,2024-04-01,91,1,69,30,12,31341.87
202404,2024-04-01,92,1,84,20,10,34184.64
202404,2024-04-01,93,1,67,20,10,21985.38
202404,2024-04-01,94,1,101,25,10,36017.61
202404,2024-04-01,95,1,64,20,10,11308.8
202404,2024-04-01,96,1,102,25,18,18822.06
202404,2024-04-01,97,1,70,25,10,27163.5
202404,2024-04-01,98,1,64,25,15,20542.72
202404,2024-04-01,99,1,83,30,18,34318.84
202404,2024-04-01,100,1,84,20,18,30940.56
202404,2024-04-01,1,2,48,30,18,9900.96
202404,2024-04-01,2,2,40,30,15,17142.4
202404,2024-04-01,3,2,83,25,10,30568.07
202404,2024-04-01,4,2,26,30,10,9541.74
202404,2024-04-01,5,2,59,35,18,31428.12
202404,2024-04-01,6,2,41,30,10,9316.43
202404,2024-04-01,7,2,60,30,15,11990.4
202404,2024-04-01,8,2,49,25,18,15174.32
202404,2024-04-01,9,2,51,20,18,5495.76
202404,2024-04-01,10,2,55,25,18,24879.25
202404,2024-04-01,11,2,58,25,18,30762.04
202404,2024-04-01,12,2,56,20,12,3924.48
202404,2024-04-01,13,2,49,35,12,6862.45
202404,2024-04-01,14,2,38,20,18,3317.4
202404,2024-04-01,15,2,44,30,10,18458.44
202404,2024-04-01,16,2,68,20,10,18070.32
202404,2024-04-01,17,2,57,20,15,3437.1
202404,2024-04-01,18,2,77,35,10,31524.57
202404,2024-04-01,19,2,55,35,12,13368.3
202404,2024-04-01,20,2,50,20,10,31709.5
202404,2024-04-01,21,2,18,35,15,7237.26
202404,2024-04-01,22,2,64,25,15,5292.16
202404,2024-04-01,23,2,61,35,10,38228.09
202404,2024-04-01,24,2,60,35,18,15226.8
202404,2024-04-01,25,2,63,35,18,30556.89
202404,2024-04-01,26,2,3,20,12,591.81
202404,2024-04-01,27,2,23,20,18,8036.66
202404,2024-04-01,28,2,54,35,10,30813.48
202404,2024-04-01,29,2,71,30,15,4546.84
202404,2024-04-01,30,2,40,30,18,19086.8
202404,2024-04-01,31,2,2,20,10,186.34
202404,2024-04-01,32,2,54,30,15,10468.44
